"date","longname","stat_entries","stat_total_pages","stat_total_bytes","stat_total_pct"
"2020-11-04T09:36:55","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:36:55","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:36:55","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:36:55","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:36:55","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:36:55","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T09:36:55","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T09:36:55","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T09:36:55","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T09:36:55","CallFromIndex","0","0","0","0.0"
"2020-11-04T09:36:55","CallToIndex","0","0","0","0.0"
"2020-11-04T09:36:55","CliqueBucket","0","0","0","0.0"
"2020-11-04T09:36:55","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T09:36:55","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T09:36:55","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T09:36:55","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T09:36:55","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T09:36:55","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T09:36:55","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T09:36:55","IncarnationMapBucket","2163450","30243","123875328","100.0"
"2020-11-04T09:36:55","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T09:36:55","Log","210207727","18713062","76648701952","100.0"
"2020-11-04T09:36:55","LogAddressIndex","0","0","0","0.0"
"2020-11-04T09:36:55","LogTopicIndex","0","0","0","0.0"
"2020-11-04T09:36:55","Migrations","11","1","4096","100.0"
"2020-11-04T09:36:55","BlockReceiptsPrefix","8074862","1197970","4906885120","100.0"
"2020-11-04T09:36:55","PreImagePrefix","0","0","0","0.0"
"2020-11-04T09:36:55","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T09:40:19","Free DBI","2","8420","34488320","100.0"
"2020-11-04T09:40:19","Main DBI","39","1","4096","100.0"
"2020-11-04T09:40:19","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:40:19","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T09:40:19","CodeBucket","218043","296117","1212895232","100.0"
"2020-11-04T09:40:19","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T09:40:19","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T09:40:19","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T09:40:19","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T09:40:19","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T09:40:19","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T09:40:19","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T09:40:19","PlainAccountChangeSetBucket","8074862","8123795","33275064320","100.0"
"2020-11-04T09:40:19","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:40:19","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:40:19","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:40:19","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:40:19","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:40:19","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T09:40:19","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T09:40:19","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T09:40:19","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T09:40:19","CallFromIndex","0","0","0","0.0"
"2020-11-04T09:40:19","CallToIndex","0","0","0","0.0"
"2020-11-04T09:40:19","CliqueBucket","0","0","0","0.0"
"2020-11-04T09:40:19","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T09:40:19","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T09:40:19","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T09:40:19","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T09:40:19","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T09:40:19","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T09:40:19","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T09:40:19","IncarnationMapBucket","2163450","30243","123875328","100.0"
"2020-11-04T09:40:19","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T09:40:19","Log","210207727","18713062","76648701952","100.0"
"2020-11-04T09:40:19","LogAddressIndex","0","0","0","0.0"
"2020-11-04T09:40:19","LogTopicIndex","0","0","0","0.0"
"2020-11-04T09:40:19","Migrations","11","1","4096","100.0"
"2020-11-04T09:40:19","BlockReceiptsPrefix","8074862","1197970","4906885120","100.0"
"2020-11-04T09:40:19","PreImagePrefix","0","0","0","0.0"
"2020-11-04T09:40:19","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T09:41:55","Free DBI","2","8420","34488320","100.0"
"2020-11-04T09:41:55","Main DBI","39","1","4096","100.0"
"2020-11-04T09:41:55","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:41:55","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T09:41:55","CodeBucket","218043","296117","1212895232","100.0"
"2020-11-04T09:41:55","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T09:41:55","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T09:41:55","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T09:41:55","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T09:41:55","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T09:41:55","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T09:41:55","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T09:41:55","PlainAccountChangeSetBucket","8074862","8123795","33275064320","100.0"
"2020-11-04T09:41:55","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:41:55","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:41:55","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:41:55","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:41:55","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:41:55","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T09:41:55","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T09:41:55","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T09:41:55","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T09:41:55","CallFromIndex","0","0","0","0.0"
"2020-11-04T09:41:55","CallToIndex","0","0","0","0.0"
"2020-11-04T09:41:55","CliqueBucket","0","0","0","0.0"
"2020-11-04T09:41:55","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T09:41:55","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T09:41:55","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T09:41:55","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T09:41:55","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T09:41:55","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T09:41:55","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T09:41:55","IncarnationMapBucket","2163450","30243","123875328","100.0"
"2020-11-04T09:41:55","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T09:41:55","Log","210207727","18713062","76648701952","100.0"
"2020-11-04T09:41:55","LogAddressIndex","0","0","0","0.0"
"2020-11-04T09:41:55","LogTopicIndex","0","0","0","0.0"
"2020-11-04T09:41:55","Migrations","11","1","4096","100.0"
"2020-11-04T09:41:55","BlockReceiptsPrefix","8074862","1197970","4906885120","100.0"
"2020-11-04T09:41:55","PreImagePrefix","0","0","0","0.0"
"2020-11-04T09:41:55","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T09:45:19","Free DBI","2","8420","34488320","100.0"
"2020-11-04T09:45:19","Main DBI","39","1","4096","100.0"
"2020-11-04T09:45:19","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:45:19","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T09:45:19","CodeBucket","218043","296117","1212895232","100.0"
"2020-11-04T09:45:19","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T09:45:19","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T09:45:19","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T09:45:19","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T09:45:19","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T09:45:19","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T09:45:19","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T09:45:19","PlainAccountChangeSetBucket","8074862","8123795","33275064320","100.0"
"2020-11-04T09:45:19","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:45:19","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:45:19","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:45:19","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:45:19","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:45:19","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T09:45:19","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T09:45:19","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T09:45:19","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T09:45:19","CallFromIndex","0","0","0","0.0"
"2020-11-04T09:45:19","CallToIndex","0","0","0","0.0"
"2020-11-04T09:45:19","CliqueBucket","0","0","0","0.0"
"2020-11-04T09:45:19","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T09:45:19","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T09:45:19","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T09:45:19","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T09:45:19","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T09:45:19","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T09:45:19","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T09:45:19","IncarnationMapBucket","2163450","30243","123875328","100.0"
"2020-11-04T09:45:19","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T09:45:19","Log","210207727","18713062","76648701952","100.0"
"2020-11-04T09:45:19","LogAddressIndex","0","0","0","0.0"
"2020-11-04T09:45:19","LogTopicIndex","0","0","0","0.0"
"2020-11-04T09:45:19","Migrations","11","1","4096","100.0"
"2020-11-04T09:45:19","BlockReceiptsPrefix","8074862","1197970","4906885120","100.0"
"2020-11-04T09:45:19","PreImagePrefix","0","0","0","0.0"
"2020-11-04T09:45:19","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T09:46:55","Free DBI","2","8420","34488320","100.0"
"2020-11-04T09:46:55","Main DBI","39","1","4096","100.0"
"2020-11-04T09:46:55","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:46:55","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T09:46:55","CodeBucket","218043","296117","1212895232","100.0"
"2020-11-04T09:46:55","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T09:46:55","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T09:46:55","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T09:46:55","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T09:46:55","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T09:46:55","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T09:46:55","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T09:46:55","PlainAccountChangeSetBucket","8074862","8123795","33275064320","100.0"
"2020-11-04T09:46:55","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:46:55","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:46:55","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:46:55","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:46:55","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:46:55","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T09:46:55","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T09:46:55","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T09:46:55","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T09:46:55","CallFromIndex","0","0","0","0.0"
"2020-11-04T09:46:55","CallToIndex","0","0","0","0.0"
"2020-11-04T09:46:55","CliqueBucket","0","0","0","0.0"
"2020-11-04T09:46:55","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T09:46:55","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T09:46:55","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T09:46:55","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T09:46:55","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T09:46:55","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T09:46:55","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T09:46:55","IncarnationMapBucket","2163450","30243","123875328","100.0"
"2020-11-04T09:46:55","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T09:46:55","Log","210207727","18713062","76648701952","100.0"
"2020-11-04T09:46:55","LogAddressIndex","0","0","0","0.0"
"2020-11-04T09:46:55","LogTopicIndex","0","0","0","0.0"
"2020-11-04T09:46:55","Migrations","11","1","4096","100.0"
"2020-11-04T09:46:55","BlockReceiptsPrefix","8074862","1197970","4906885120","100.0"
"2020-11-04T09:46:55","PreImagePrefix","0","0","0","0.0"
"2020-11-04T09:46:55","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T09:50:08","Free DBI","2","8420","34488320","100.0"
"2020-11-04T09:50:08","Main DBI","39","1","4096","100.0"
"2020-11-04T09:50:08","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:50:08","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T09:50:08","CodeBucket","218043","296117","1212895232","100.0"
"2020-11-04T09:50:08","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T09:50:08","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T09:50:08","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T09:50:08","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T09:50:08","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T09:50:08","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T09:50:08","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T09:50:08","PlainAccountChangeSetBucket","8074862","8123795","33275064320","100.0"
"2020-11-04T09:50:08","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:50:08","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:50:08","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:50:08","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:50:08","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:50:08","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T09:50:08","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T09:50:08","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T09:50:08","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T09:50:08","CallFromIndex","0","0","0","0.0"
"2020-11-04T09:50:08","CallToIndex","0","0","0","0.0"
"2020-11-04T09:50:08","CliqueBucket","0","0","0","0.0"
"2020-11-04T09:50:08","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T09:50:08","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T09:50:08","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T09:50:08","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T09:50:08","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T09:50:08","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T09:50:08","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T09:50:08","IncarnationMapBucket","2163450","30243","123875328","100.0"
"2020-11-04T09:50:08","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T09:50:08","Log","210207727","18713062","76648701952","100.0"
"2020-11-04T09:50:08","LogAddressIndex","0","0","0","0.0"
"2020-11-04T09:50:08","LogTopicIndex","0","0","0","0.0"
"2020-11-04T09:50:08","Migrations","11","1","4096","100.0"
"2020-11-04T09:50:08","BlockReceiptsPrefix","8074862","1197970","4906885120","100.0"
"2020-11-04T09:50:08","PreImagePrefix","0","0","0","0.0"
"2020-11-04T09:50:08","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T09:50:19","Free DBI","2","8420","34488320","100.0"
"2020-11-04T09:50:19","Main DBI","39","1","4096","100.0"
"2020-11-04T09:50:19","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:50:19","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T09:50:19","CodeBucket","218043","296117","1212895232","100.0"
"2020-11-04T09:50:19","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T09:50:19","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T09:50:19","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T09:50:19","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T09:50:19","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T09:50:19","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T09:50:19","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T09:50:19","PlainAccountChangeSetBucket","8074862","8123795","33275064320","100.0"
"2020-11-04T09:50:19","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:50:19","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:50:19","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:50:19","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:50:19","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:50:19","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T09:50:19","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T09:50:19","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T09:50:19","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T09:50:19","CallFromIndex","0","0","0","0.0"
"2020-11-04T09:50:19","CallToIndex","0","0","0","0.0"
"2020-11-04T09:50:19","CliqueBucket","0","0","0","0.0"
"2020-11-04T09:50:19","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T09:50:19","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T09:50:19","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T09:50:19","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T09:50:19","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T09:50:19","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T09:50:19","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T09:50:19","IncarnationMapBucket","2163450","30243","123875328","100.0"
"2020-11-04T09:50:19","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T09:50:19","Log","210207727","18713062","76648701952","100.0"
"2020-11-04T09:50:19","LogAddressIndex","0","0","0","0.0"
"2020-11-04T09:50:19","LogTopicIndex","0","0","0","0.0"
"2020-11-04T09:50:19","Migrations","11","1","4096","100.0"
"2020-11-04T09:50:19","BlockReceiptsPrefix","8074862","1197970","4906885120","100.0"
"2020-11-04T09:50:19","PreImagePrefix","0","0","0","0.0"
"2020-11-04T09:50:19","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T09:54:29","Free DBI","2","8420","34488320","100.0"
"2020-11-04T09:54:29","Main DBI","39","1","4096","100.0"
"2020-11-04T09:54:29","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:54:29","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T09:54:29","CodeBucket","218043","296117","1212895232","100.0"
"2020-11-04T09:54:29","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T09:54:29","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T09:54:29","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T09:54:29","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T09:54:29","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T09:54:29","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T09:54:29","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T09:54:29","PlainAccountChangeSetBucket","8074862","8123795","33275064320","100.0"
"2020-11-04T09:54:29","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:54:29","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:54:29","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:54:29","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:54:29","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:54:29","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T09:54:29","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T09:54:29","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T09:54:29","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T09:54:29","CallFromIndex","0","0","0","0.0"
"2020-11-04T09:54:29","CallToIndex","0","0","0","0.0"
"2020-11-04T09:54:29","CliqueBucket","0","0","0","0.0"
"2020-11-04T09:54:29","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T09:54:29","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T09:54:29","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T09:54:29","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T09:54:29","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T09:54:29","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T09:54:29","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T09:54:29","IncarnationMapBucket","2163450","30243","123875328","100.0"
"2020-11-04T09:54:29","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T09:54:29","Log","210207727","18713062","76648701952","100.0"
"2020-11-04T09:54:29","LogAddressIndex","0","0","0","0.0"
"2020-11-04T09:54:29","LogTopicIndex","0","0","0","0.0"
"2020-11-04T09:54:29","Migrations","11","1","4096","100.0"
"2020-11-04T09:54:29","BlockReceiptsPrefix","8074862","1197970","4906885120","100.0"
"2020-11-04T09:54:29","PreImagePrefix","0","0","0","0.0"
"2020-11-04T09:54:29","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T09:54:50","Free DBI","2","8420","34488320","100.0"
"2020-11-04T09:54:50","Main DBI","39","1","4096","100.0"
"2020-11-04T09:54:50","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:54:50","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T09:54:50","CodeBucket","218043","296117","1212895232","100.0"
"2020-11-04T09:54:50","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T09:54:50","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T09:54:50","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T09:54:50","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T09:54:50","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T09:54:50","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T09:54:50","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T09:54:50","PlainAccountChangeSetBucket","8074862","8123795","33275064320","100.0"
"2020-11-04T09:54:50","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:54:50","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:54:50","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:54:50","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:54:50","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:54:50","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T09:54:50","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T09:54:50","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T09:54:50","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T09:54:50","CallFromIndex","0","0","0","0.0"
"2020-11-04T09:54:50","CallToIndex","0","0","0","0.0"
"2020-11-04T09:54:50","CliqueBucket","0","0","0","0.0"
"2020-11-04T09:54:50","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T09:54:50","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T09:54:50","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T09:54:50","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T09:54:50","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T09:54:50","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T09:54:50","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T09:54:50","IncarnationMapBucket","2163450","30243","123875328","100.0"
"2020-11-04T09:54:50","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T09:54:50","Log","210207727","18713062","76648701952","100.0"
"2020-11-04T09:54:50","LogAddressIndex","0","0","0","0.0"
"2020-11-04T09:54:50","LogTopicIndex","0","0","0","0.0"
"2020-11-04T09:54:50","Migrations","11","1","4096","100.0"
"2020-11-04T09:54:50","BlockReceiptsPrefix","8074862","1197970","4906885120","100.0"
"2020-11-04T09:54:50","PreImagePrefix","0","0","0","0.0"
"2020-11-04T09:54:50","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T09:54:56","Free DBI","2","8420","34488320","100.0"
"2020-11-04T09:54:56","Main DBI","39","1","4096","100.0"
"2020-11-04T09:54:56","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:54:56","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T09:54:56","CodeBucket","218043","296117","1212895232","100.0"
"2020-11-04T09:54:56","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T09:54:56","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T09:54:56","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T09:54:56","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T09:54:56","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T09:54:56","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T09:54:56","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T09:54:56","PlainAccountChangeSetBucket","8074862","8123795","33275064320","100.0"
"2020-11-04T09:54:56","PlainStateBucket","269674703","1511121","6189551616","100.0"
"2020-11-04T09:54:56","PlainStorageChangeSetBucket","5150443","9104656","37292670976","100.0"
"2020-11-04T09:54:56","PlainContractCodeBucket","12938470","328253","1344524288","100.0"
"2020-11-04T09:54:56","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T09:54:56","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T09:54:56","SyncStageProgress","7","1","4096","100.0"
